"Username","Date","Rating","Comment","Link"
"kaneez fatima",5/31/2018 5:25:45 PM,"none","This is the reality of life kullun nafsun zayikakul maut. Every one has to leave this world one day.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyeQY_1iR7VirYV9wZ4AaABAg"
"Yahya Idris",5/31/2018 5:23:24 PM,"none","may allah forgive all your sins and grant you jannah brother... you are inspiration.. thank you...","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyvgYspqoHEf--bQs14AaABAg"
"Izouka",5/31/2018 5:19:53 PM,"none","Allah y rahmou","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzq21TpqQJBuckqyCt4AaABAg"
"Hiba Furreed",5/31/2018 5:17:49 PM,"none","That's so painful😣😣😣😣😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwi5afnvDirpDdXupZ4AaABAg"
"hassey smart",5/31/2018 5:15:26 PM,"none","Assalam u Alaikum ...may Allah grant you in heaven ....may Allah forgive you ....","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz3DY4OAx1k4YaAIh54AaABAg"
"Shukri Mohammed Abebe",5/31/2018 5:15:16 PM,"none","may Allah forgive him and take him to janah inshallah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxodBYzh46nTYrssXN4AaABAg"
"Sanaullah Khan",5/31/2018 5:11:59 PM,"none","May ALLAH s.w.t grant him a high status in Jannah

May ALLAH s.w.t. accept all his good deeds and save him from the torment in the afterlife","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzD2fGYTKXwuHokNTl4AaABAg"
"Tariq mahmood",5/31/2018 5:11:12 PM,"none","I also to want meet Allah to quick . I don’t live this crowed world.🤲","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyn4rqinboUlTA1LTB4AaABAg"
"Mr Ahmee",5/31/2018 5:07:55 PM,"none","My brother you have turned as inspiration to many muslim and nonmuslim that this life is not permanent.What ever we have will leave away from us one day(wealth,children,Assets...)😢.

RIP BROTHER","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzKOEJtbcOb0h2VVIN4AaABAg"
"Mohammad Khaleq",5/31/2018 5:07:49 PM,"none","May Allah swt Grant you jannat ul firdaous...","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwBN6CdUvmH-oRLMoV4AaABAg"
"bill davis",5/31/2018 5:06:24 PM,"none","It's s horrific way to pass over.i have watched family suffer with different types of cancer.my sympathy to his family","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxaMWztH4I3RSg6BGl4AaABAg"
"Luis. k",5/31/2018 5:06:12 PM,"none","i'm not muslim,but this is deep.😢😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxWZIePclFCl9Tz6p14AaABAg"
"Awol Nur",5/31/2018 5:05:55 PM,"none","Subhanallha","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx581MJkOfJYEgdNxt4AaABAg"
"Paula Cox",5/31/2018 5:05:54 PM,"none","7:31 😢  May he Rest In Peace!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx0p-ZudsWShsEgv1Z4AaABAg"
"Ahmad Raees",5/31/2018 4:59:54 PM,"none","ALLHA give you jannha","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzxFdb65q5Eq9EWrjV4AaABAg"
"Naveed syed",5/31/2018 4:59:34 PM,"none","Most generous?? Most generous was prophet Muhammad and His family (Ahlulbayt)","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyzlJW01hFBw-E3c054AaABAg"
"Noor Alam",5/31/2018 4:54:19 PM,"none","jannat ata farma Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy9IxCIZKSh6P_hCLR4AaABAg"
"Salma Say",5/31/2018 4:48:29 PM,"none","This life is worthless .. we will leave it sooner or later .. we all should be like u Ali and we all must dedicate our lives for Allah and good doings .. Allah forgives u and rest u in jannah with the prophets . Amen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwmXsXJjfJ9A03rORV4AaABAg"
"usman abdulkadir",5/31/2018 4:48:14 PM,"none","May his gentle soul rest in perfect peace in jannatul firdous","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwsJAOfJNUTcnVY6QJ4AaABAg"
"S R",5/31/2018 4:41:30 PM,"none","لاحول ولاقوة إلابالله....الله يرحمه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwL7vxeo6gCnBwhVil4AaABAg"
"4517",5/31/2018 4:37:20 PM,"none","Inaa lillahi wa Inaa illeihi raajioon, 
May Allah SWT give our dear brother a lofty place in Jannah, forgive him for all of his short comings during his short life, Give our master - Prophet Muhammad (peace be upon them) permission to interceed for our brother and for all of us on the day of judgement. May Allah reunite us all in Jannah. Oh Allah, we listen, we believe, we obey. We love you.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxWDZJcvNrfHt5Hzpl4AaABAg"
"Rose Garden",5/31/2018 4:31:14 PM,"none","Al Fatiaha  Ya Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwCH_Jb4kjsGIkkW614AaABAg"
"Ansar Armar",5/31/2018 4:28:45 PM,"none","Innalillah hi wa innaillahi raajiuon","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzJ7WSQ5PFUEko1iE94AaABAg"
"আলী হাসান",5/31/2018 4:28:02 PM,"none","Yaa Allah give him jannatul ferdaws","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyQhKRnRsDsvG9WYRR4AaABAg"
"Fargeto Fargeto",5/31/2018 4:26:05 PM,"none","Alexander the Great asked his men to keep his arms outside of his casket after his death. And when people ask why his arms are out, his men would say it’s to show that he is taking nothing with him from all he concurred.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzQBjNMJJAJwliobjR4AaABAg"
"Muhammad Jamiluddin",5/31/2018 4:19:58 PM,"none","Thats scary as shit when u find how long you got to life","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxnK-ZM9ZsFogAuiLl4AaABAg"
"M.D Records",5/31/2018 4:10:10 PM,"none","Allhamdhlil Allah.. God has helped so many poor people out there. and inspiring him
 z😳","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw9U038IH52_aaK_Zx4AaABAg"
"Pierre Daher",5/31/2018 4:01:45 PM,"none","AS FAR AS i KNOW YOU ARE GOING TO LIVE A LONG LIFE  ALI GOD WILLING DEAR FRIEND CHEER UP GOD BLESS /","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzKY6sp6XJqOtB2gyh4AaABAg"
"Khairunnisa Ansari",5/31/2018 4:00:14 PM,"none","jajakallah khair.inahhahwa inlauhu rajiun.ameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgznCtN8j4zunWYVUxF4AaABAg"
"Uzma Qamar",5/31/2018 3:59:54 PM,"none","May Allah(swt) grant him the highest rank in jannah...aameen summa aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwl8OP88kCdRP5wtkx4AaABAg"
"Imran Khan",5/31/2018 3:59:28 PM,"none","May Allah give all of us opportunity to repent before leaving this Duniya","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzC8ft0_buWqobgHcB4AaABAg"
"Yyy Yyአይይይ",5/31/2018 3:58:46 PM,"none","😣😣😣😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx1qJOoSHjvnEk-6Dx4AaABAg"
"Irumgul123 Irumgul",5/31/2018 3:56:10 PM,"none","May Allah give him jannat","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxhj2XYHMRJkUuyAhR4AaABAg"
"adee2012",5/31/2018 3:51:04 PM,"none","We didn't even know him and praying for him. I can't imagine,how much Allah has loved him to give him chance and time to make him one of those righteous. He could have just died at the age of 32 in a car accident but Allah subahaanAllah gifted him with cancer so he could do good in last 3 year's of his life.

Not all of us would get that. It's Allah who had put this love and sympathy in our hearts for him that we are praying. May Allah have mercy on all of us too. Aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxS-4TLsbdNYDs3jtp4AaABAg"
"Rabbia Malik",5/31/2018 3:46:25 PM,"none","Great person Allah give u highest rank in Jannat ul firdos 🤲🏻🤲🏻🤲🏻🤲🏻","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzAzBFafYqSx8xomGN4AaABAg"
"Bushra mumtax Bushra mumtaz",5/31/2018 3:41:58 PM,"none","ALLAH Pak Ali banat ko janat tul firdous main jaga atta farmaye ameeen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwMT4_rjeuQBedRRY54AaABAg"
"Sunita Saptel",5/31/2018 3:40:22 PM,"none","RIP","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyT0pMVG_UZ1NAEXQ54AaABAg"
"ALKiefah الكفاح",5/31/2018 3:37:46 PM,"none","ALLAHs mercy oh his soul","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxPg-zhygoWE9mqjDd4AaABAg"
"123456 774",5/31/2018 3:29:26 PM,"none","Ali’ charity is continuing till the day we are promised , the day of standing .
His world material things he left behind will vanish one day but his sadaga gariah will continue.
I don’t want to be attached to this world .Every thing in this life is cursed except the remembrance of Allah and doing the work of Allah .","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzkBkYF0ZlknC0o7v54AaABAg"
"Shaz Minaj",5/31/2018 3:29:04 PM,"none","May Allah grant you the highest place in jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxKPO97V9BVUDXtZ6p4AaABAg"
"Shabra Ishan",5/31/2018 3:28:58 PM,"none","This made me cry so much. May Allah bless him with the gift of Jannat-al-Firdous AMEEN","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz9Hzm61-4-V0VwuiJ4AaABAg"
"Tanja 5555",5/31/2018 3:28:37 PM,"none","Möge Allah  ihm das Paradies schenken. Amin  ya rab 😢😢😢😢😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzat3eATeCzN5anYzJ4AaABAg"
"hira 0000",5/31/2018 3:28:08 PM,"none","I don't know about him until today but he was great human being a true Muslim and lucky got hidayath before May Allah Grant him the highest rank in jannat","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxbem2D0gSQbKwEt8p4AaABAg"
"Kaz Daz",5/31/2018 3:27:43 PM,"none","😢😢😢 انا لله و انا الیه راجعون !! 
May Allah guide us before its too late ! And may Allah grant him paradise including all Muslims ! Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy3_68yDKaB6tdEdvZ4AaABAg"
"Herman van Vliet",5/31/2018 3:25:56 PM,"none","May Allah grant you firdaws! And may your work be an inspiration for the rest of us","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyCv9TBE1LgfuJd_-l4AaABAg"
"Khalid Dacula",5/31/2018 3:22:05 PM,"none","Not until Malakalmawt come to you and get your soul, don't despair to the mercy of Allah SWT because he is the Arrahman the most merciful and the Arraheem the most gracious. So we need to repent and ask Allah SWT always for our fogiveness. Janna inshaa Allah for the brother ameen.!!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwlaRg7bevrjQtFNbB4AaABAg"
"warda Selmi",5/31/2018 3:21:22 PM,"none","ALLAH Y RAHMO 
ALLAH lui ouvre le paradis","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyzI1Z64i3b9If24sR4AaABAg"
"Qamar Nawazish",5/31/2018 3:21:07 PM,"none","May Allah grant him highest place in Jannah
Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzVgFWlHDeAqWxijdF4AaABAg"
"vvv vv8",5/31/2018 3:19:32 PM,"none","Am a christian ..this make me think of this life.am so sad..i can feel his saddness.i have no word to express.😭😭😭😭😢😢😢😢.sure one day we all can destroy CANCER..god will show us.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxw5yCEq8xTiqE3WXt4AaABAg"
"Mohammadu Nasoor bayan",5/31/2018 3:18:06 PM,"none","may allah bless u brother","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgznYtOImH-1Q49DJ4F4AaABAg"
"atif rafiq",5/31/2018 3:14:23 PM,"none","may Allah grant him jannatul firdous","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy72OkvW1G-PGw0zlh4AaABAg"
"Luqmaan Hashim",5/31/2018 3:13:36 PM,"none","Allah Akbar. May Allah grant him jannah and make  his grave like one of the gardens in Jannah.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwKix7-gpnnAXv69vB4AaABAg"
"Fc Barca",5/31/2018 3:07:53 PM,"none","Ali looks so beautiful my Allah accept you brother. ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxYVWldo59oBvTkcj14AaABAg"
"Syed Shahzada",5/31/2018 3:03:41 PM,"none","May Allah grant him Janat Ameen. inna lillahi wa inallah-e-raji'oon ☹️","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzxtTFKvJGAPZwBq4R4AaABAg"
"hajabdll",5/31/2018 3:00:53 PM,"none","May Allah forgive his sins. Amin","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxLgGCj6kXcJZVgB1t4AaABAg"
"Anas Hasan",5/31/2018 2:58:01 PM,"none","He gave me a new angle to live now onwards..... May Allah accept his deeds and forgive him and us.
Ameen ya rabbul alameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxbUVzaPS8r-s1PqNl4AaABAg"
"Dawood Shaikh",5/31/2018 2:55:23 PM,"none","Rest in peace. You have inspired thousands. Jazakallah khair. Love you","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwqCEAOXdH10s-uO8N4AaABAg"
"jama warsame",5/31/2018 2:55:14 PM,"none","This made me cry wlhi Our allah forgive your sins and grant janah😭😭 😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxKvcFWpqnpVcGCvHB4AaABAg"
"chappie Chap",5/31/2018 2:54:39 PM,"none","AL-FATIHAH
بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ

In the name of Allah, the Beneficent, the Merciful.

الْحَمْدُ لِلَّهِ رَبِّ الْعَالَمِينَ

All praise is due to Allah, the Lord of the Worlds.

الرَّحْمَٰنِ الرَّحِيمِ

The Beneficent, the Merciful.

مَالِكِ يَوْمِ الدِّينِ

Master of the Day of Judgment.

إِيَّاكَ نَعْبُدُ وَإِيَّاكَ نَسْتَعِينُ

Thee do we serve and Thee do we beseech for help.

اهْدِنَا الصِّرَاطَ الْمُسْتَقِيمَ

Keep us on the right path.

صِرَاطَ الَّذِينَ أَنْعَمْتَ عَلَيْهِمْ غَيْرِ الْمَغْضُوبِ عَلَيْهِمْ وَلَا الضَّالِّينَ

The path of those upon whom Thou hast bestowed favors. Not (the path) of those upon whom Thy wrath is brought down, nor of those who go astray.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzIuUDZA7d0zgOXQkN4AaABAg"
"Umuamina Dahir",5/31/2018 2:53:48 PM,"none","May Allah bless Ali banat and give him the highest rank in janah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx-lqUeboURBjFBUx54AaABAg"
"Tehmoor Hussian",5/31/2018 2:53:45 PM,"none","🙏🙏🙏","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx2UaT1IWOpkTfieW94AaABAg"
"hussein frankfurt",5/31/2018 2:53:21 PM,"none","Ilahay najadi haka warabiyo walalken","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxfHbZtq3omhvh2E754AaABAg"
"Nadeem Arshad",5/31/2018 2:52:13 PM,"none","May Allah Azawajaal give Brother Ali 100000000x better than these luxuries he had in this dunya.
May He Allah azawajaal open a window from  Jannah for this brother in his grave and give him peace and tranquility 

May Allah have mercy on this brother.  Such a beautiful Soul.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzMtTe-hT1ANsxz1jh4AaABAg"
"Shelray Sam",5/31/2018 2:48:50 PM,"none","Ali, god is granted you his loves and plus earthly loves. You share it back. I prays the Lord is upon you always","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzUh0XBa7eWRmiAra14AaABAg"
"Grand King of Merica",5/31/2018 2:48:01 PM,"none","Another bits the dust.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwx8imLUtg8nrl_zf54AaABAg"
"Anila Ishtiaq",5/31/2018 2:47:34 PM,"none","May Allah SWT 
Grant him high rank in jannah.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy9sAHkRaEtRB4a7z54AaABAg"
"Hamelatei Kynter",5/31/2018 2:47:26 PM,"none","God has a plan for all of us be change brother in all your life.god knows his wills  for you to help,god   bless you amen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyrWyrbAhOeB0ul8DN4AaABAg"
"lolli pop",5/31/2018 2:45:49 PM,"none","Innaaa Lillahi wa innaa ilayhi RaajiuuonInnaaa Li

Allah Akbar he knew what he was doing","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyJ9TJcU2RhCIyi8gp4AaABAg"
"Muhammed Siyad",5/31/2018 2:43:30 PM,"none","Masha Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwLPHfFQW3s6L2uB1N4AaABAg"
"Abdullah Sadeqi abu omar",5/31/2018 2:42:43 PM,"none","انا لله وانا اليه راجعون ،
 اللهم اجعل قبره روظة من رياض الجنة يارب ، 
اللهم اغفر وارحمه ولاتعذبه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgylYJoS_Aw2EkDE4G54AaABAg"
"Eagle Arabian",5/31/2018 2:38:44 PM,"none","May Allah grant him jannah and give strength and sabr to his family","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugze43ADq8q_I-RAmS14AaABAg"
"Nazia Siddiquei",5/31/2018 2:35:00 PM,"none","ALLL that wealth shown was from friends or rental the whole world knows this. Ppl know you very well . Don't allow it to go to an extent where u meet ppl and ppl look away from u. U still got time repent and back off. Stop posting fake illnesses. Fear Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwZ2P9PVqJHQGvFyhd4AaABAg"
"G.K. Lovers",5/31/2018 2:34:48 PM,"none","May Allah grant u jannah brother Ali banat.. the whole world is praying for u","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxMyRTsCf8qgBqk6Wp4AaABAg"
"SHOW MALL",5/31/2018 2:33:41 PM,"none","Innalillah VA Inna ilaihi rajioone from India","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyhqCM84Ab3dOUsNiF4AaABAg"
"Saba Yasmeen",5/31/2018 2:32:36 PM,"none","May Allah grant him highest rank in paradise ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxhcU6fj6jtXrIzLY54AaABAg"
"Rubinajamal 90",5/31/2018 2:31:17 PM,"none","Aameen :'(","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwPyB8VY4TiSAMa9mB4AaABAg"
"Moroccon Lion المعربه",5/31/2018 2:30:43 PM,"none","ان لله وانا اليه راجعون اللهم ارحم هم في جنتي الفردوس اللهم امين يارب العالمين والصلاة والسلام على رسول الله","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgybyXYKSjdb-qdq0at4AaABAg"
"Saba Khan",5/31/2018 2:30:10 PM,"none","Apko jannat bakhshe Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwN5u6RV0qWLXyF42B4AaABAg"
"ሀበሻ ነኝ",5/31/2018 2:29:04 PM,"none","Ya Ali Allah Yrhamek","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxmvk16hGKS_14NwIh4AaABAg"
"Gazania Flower",5/31/2018 2:26:14 PM,"none","So sad,  the good ones died too soon.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw5UA3tda9epcXi6ph4AaABAg"
"Saba Khan",5/31/2018 2:24:03 PM,"none","Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzUjnXglN1tWGXe1dh4AaABAg"
"ewon vinsmoke",5/31/2018 2:22:38 PM,"none","Innaa lillahi wa ina illaihi rajiun 😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyUvOAiderJofaiptF4AaABAg"
"Loly Dirie",5/31/2018 2:22:18 PM,"none","Aamiin","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzE_AjS0abTp2QFHL94AaABAg"
"Sri Yatmi",5/31/2018 2:22:04 PM,"none","Innalilahi wainnailaihi roji'un, smg Di berikan tempat yg terbaik di sisiNYA Aamiin Aamiin Ya Robbal'alamiin!!!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyKEiEzgaCN-WvaSrl4AaABAg"
"Anas ADNOC",5/31/2018 2:20:19 PM,"none","Inna lillahi wa Inna illahi raajihoon Aameen Ya Rabal Alameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxs6T1sZgNoRHNwCj14AaABAg"
"md adhib",5/31/2018 2:17:45 PM,"none","Innalillahi was Inna ilahi rajioon.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwJUjLvjKXrFmEbIGp4AaABAg"
"Chx Gdr",5/31/2018 2:12:49 PM,"none","Alha  yirhamak 😭😭😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwvLwrc2-ZdxnT6btx4AaABAg"
"I Khan",5/31/2018 2:11:59 PM,"none","May Allah grant you highest rank in paradise,Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy7AeygsmHv5RIvo9p4AaABAg"
"Rukshana Parveen Ansari",5/31/2018 2:06:55 PM,"none","May Allah grant him Jannah n his soul rest in peace","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwpNoB2ukMA22kzwtx4AaABAg"
"Mateo Brown",5/31/2018 2:01:45 PM,"none","Am not a Muslim but this is so deep it made me cry","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzzLCR3q9r_tqy1JUJ4AaABAg"
